variable,year,region,unit,value
GDP|PPP,2025,SLE,billion USD_2010/yr,23.447304960000007
GDP|PPP,2025,SLV,billion USD_2010/yr,63.33935928
GDP|PPP,2025,SMR,billion USD_2010/yr,1.9724676
GDP|PPP,2025,SOM,billion USD_2010/yr,22.94138544
GDP|PPP,2025,SPM,billion USD_2010/yr,0.0
GDP|PPP,2025,SRB,billion USD_2010/yr,167.20967600000006
GDP|PPP,2025,SSD,billion USD_2010/yr,0.0
GDP|PPP,2025,STP,billion USD_2010/yr,1.0624128000000002
GDP|PPP,2025,SUR,billion USD_2010/yr,10.361253599999998
GDP|PPP,2025,SVK,billion USD_2010/yr,171.011531
GDP|PPP,2025,SVN,billion USD_2010/yr,82.9195908
GDP|PPP,2025,SWE,billion USD_2010/yr,510.5276445999999
GDP|PPP,2025,SWZ,billion USD_2010/yr,11.2590288
GDP|PPP,2025,SXM,billion USD_2010/yr,1.69795032
GDP|PPP,2025,SYC,billion USD_2010/yr,3.0880010400000004
GDP|PPP,2025,SYR,billion USD_2010/yr,91.01976072
GDP|PPP,2025,TCA,billion USD_2010/yr,0.8696685599999998
GDP|PPP,2025,TCD,billion USD_2010/yr,28.86324528
GDP|PPP,2025,TGO,billion USD_2010/yr,23.7824016
GDP|PPP,2025,THA,billion USD_2010/yr,1295.9440499999998
GDP|PPP,2025,TJK,billion USD_2010/yr,44.174087280000016
GDP|PPP,2025,TKL,billion USD_2010/yr,0.0
GDP|PPP,2025,TKM,billion USD_2010/yr,121.3168993
GDP|PPP,2025,TLS,billion USD_2010/yr,2.75345016
GDP|PPP,2025,TON,billion USD_2010/yr,0.5976072
GDP|PPP,2025,TTO,billion USD_2010/yr,36.69135384000001
GDP|PPP,2025,TUN,billion USD_2010/yr,126.34453160000002
GDP|PPP,2025,TUR,billion USD_2010/yr,2927.328113
GDP|PPP,2025,TUV,billion USD_2010/yr,0.0504828
GDP|PPP,2025,TWN,billion USD_2010/yr,0.0
GDP|PPP,2025,TZA,billion USD_2010/yr,211.3105403
GDP|PPP,2025,UGA,billion USD_2010/yr,123.2884576
GDP|PPP,2025,UKR,billion USD_2010/yr,508.3897206000001
GDP|PPP,2025,UMI,billion USD_2010/yr,0.0
GDP|PPP,2025,URY,billion USD_2010/yr,87.26675112000001
GDP|PPP,2025,USA,billion USD_2010/yr,21744.748700000004
GDP|PPP,2025,UZB,billion USD_2010/yr,328.9313710000001
GDP|PPP,2025,VAT,billion USD_2010/yr,0.0
GDP|PPP,2025,VCT,billion USD_2010/yr,1.7051361600000003
GDP|PPP,2025,VEN,billion USD_2010/yr,0.0
GDP|PPP,2025,VGB,billion USD_2010/yr,0.0
GDP|PPP,2025,VIR,billion USD_2010/yr,4.4565852
GDP|PPP,2025,VNM,billion USD_2010/yr,1223.3088510000002
GDP|PPP,2025,VUT,billion USD_2010/yr,0.85929912
GDP|PPP,2025,WLF,billion USD_2010/yr,0.0
GDP|PPP,2025,WSM,billion USD_2010/yr,1.30409352
GDP|PPP,2025,World,billion USD_2010/yr,141950.89669999998
GDP|PPP,2025,YEM,billion USD_2010/yr,0.0
GDP|PPP,2025,ZAF,billion USD_2010/yr,723.2624368000002
GDP|PPP,2025,ZMB,billion USD_2010/yr,69.14851967999999
GDP|PPP,2025,ZWE,billion USD_2010/yr,51.06548976
Population,2025,ABW,million,0.1075999999999999
Population,2025,AFG,million,43.2068
Population,2025,AGO,million,38.9797
Population,2025,AIA,million,0.0158
Population,2025,ALA,million,0.0279
Population,2025,ALB,million,2.6826000000000003
Population,2025,AND,million,0.0833
Population,2025,ARE,million,11.301400000000005
Population,2025,ARG,million,45.79940000000001
Population,2025,ARM,million,3.0343
Population,2025,ASM,million,0.0458999999999999
Population,2025,ATA,million,0.001
Population,2025,ATF,million,0.0001
Population,2025,ATG,million,0.0943
Population,2025,AUS,million,27.9479
Population,2025,AUT,million,9.3116
Population,2025,AZE,million,10.1784
Population,2025,BDI,million,14.426300000000005
Population,2025,BEL,million,12.0018
Population,2025,BEN,million,14.814000000000004
Population,2025,BES,million,0.0267
Population,2025,BFA,million,24.0594
Population,2025,BGD,million,175.63120000000006
Population,2025,BGR,million,6.0532
Population,2025,BHR,million,1.6819
Population,2025,BHS,million,0.4031999999999999
Population,2025,BIH,million,3.1456999999999997
Population,2025,BLM,million,0.0109
Population,2025,BLR,million,9.0787
Population,2025,BLZ,million,0.4279
Population,2025,BMU,million,0.0647
Population,2025,BOL,million,12.5782
Population,2025,BRA,million,212.80930000000004
Population,2025,BRB,million,0.2823
Population,2025,BRN,million,0.4658999999999998
Population,2025,BTN,million,0.7973999999999999
Population,2025,BVT,million,0.0
Population,2025,BWA,million,2.5607999999999995
Population,2025,CAF,million,5.2612000000000005
Population,2025,CAN,million,42.41519999999999
Population,2025,CCK,million,0.0006
Population,2025,CHE,million,9.110099999999996
Population,2025,CHL,million,19.8704
Population,2025,CHN,million,1407.7800000000002
Population,2025,CIV,million,32.707100000000004
Population,2025,CMR,million,29.8525
Population,2025,COD,million,112.57509999999998
Population,2025,COG,million,6.4785
Population,2025,COK,million,0.017
Population,2025,COL,million,53.48779999999999
Population,2025,COM,million,0.8828
Population,2025,CPV,million,0.5274999999999999
Population,2025,CRI,million,5.1529
Population,2025,CUB,million,10.9401
Population,2025,CUW,million,0.1437
Population,2025,CXR,million,0.0018
Population,2025,CYM,million,0.0757999999999999
Population,2025,CYP,million,1.3722
Population,2025,CZE,million,11.247800000000002
Population,2025,DEU,million,82.244
Population,2025,DJI,million,1.1845
Population,2025,DMA,million,0.0659
Population,2025,DNK,million,6.035000000000001
Population,2025,DOM,million,11.5325
Population,2025,DZA,million,47.5378
Population,2025,ECU,million,18.292500000000004
Population,2025,EGY,million,118.37099999999998
Population,2025,ERI,million,3.5924
Population,2025,ESH,million,0.5656
Population,2025,ESP,million,49.525500000000015
Population,2025,EST,million,1.4133000000000002
Population,2025,ETH,million,135.3065
Population,2025,FIN,million,5.6395
Population,2025,FJI,million,0.9335
Population,2025,FLK,million,0.0038
Population,2025,FRA,million,68.73249999999999
Population,2025,FRO,million,0.0555
Population,2025,FSM,million,0.1136
Population,2025,GAB,million,2.593
Population,2025,GBR,million,69.46799999999999
Population,2025,GEO,million,3.7215
Population,2025,GGY,million,0.0631
Population,2025,GHA,million,35.0653
Population,2025,GIB,million,0.0402999999999999
Population,2025,GIN,million,15.1063
Population,2025,GLP,million,0.3961
Population,2025,GMB,million,2.8204
Population,2025,GNB,million,2.2489000000000003
Population,2025,GNQ,million,1.9355
Population,2025,GRC,million,10.343
Population,2025,GRD,million,0.1174999999999999
Population,2025,GRL,million,0.0573
Population,2025,GTM,million,18.678600000000003
Population,2025,GUF,million,0.2974
Population,2025,GUM,million,0.1691
Population,2025,GUY,million,0.8360000000000001
Population,2025,HKG,million,7.916100000000001
Population,2025,HMD,million,0.0
Population,2025,HND,million,11.006899999999998
Population,2025,HRV,million,3.867900000000001
Population,2025,HTI,million,11.904999999999998
Population,2025,HUN,million,9.487800000000002
Population,2025,IDN,million,285.9093
Population,2025,IMN,million,0.0844
Population,2025,IND,million,1463.3624000000002
Population,2025,IOT,million,0.003
Population,2025,IRL,million,5.591399999999999
Population,2025,IRN,million,92.7777
Population,2025,IRQ,million,47.0808
Population,2025,ISL,million,0.4158999999999999
Population,2025,ISR,million,10.154800000000003
Population,2025,ITA,million,58.95309999999999
Population,2025,JAM,million,2.8411999999999997
Population,2025,JEY,million,0.1687
Population,2025,JOR,million,11.805
Population,2025,JPN,million,123.2998
Population,2025,KAZ,million,20.921100000000003
Population,2025,KEN,million,57.512
Population,2025,KGZ,million,7.349
Population,2025,KHM,million,17.8683
Population,2025,KIR,million,0.1365
Population,2025,KNA,million,0.047
Population,2025,KOR,million,51.7926
Population,2025,KWT,million,5.380999999999999
Population,2025,LAO,million,7.877
Population,2025,LBN,million,5.8315
Population,2025,LBR,million,5.7324
Population,2025,LBY,million,7.4695
Population,2025,LCA,million,0.1803
Population,2025,LIE,million,0.0404
Population,2025,LKA,million,21.748999999999995
Population,2025,LSO,million,2.3623000000000007
Population,2025,LTU,million,2.9516
Population,2025,LUX,million,0.693
Population,2025,LVA,million,1.8734
Population,2025,MAC,million,0.6817999999999999
Population,2025,MAF,million,0.0247
Population,2025,MAR,million,38.4793
Population,2025,MCO,million,0.0392
Population,2025,MDA,million,2.3160000000000003
Population,2025,MDG,million,32.713100000000004
Population,2025,MDV,million,0.5298
Population,2025,MEX,million,131.9932
Population,2025,MHL,million,0.0362
Population,2025,MKD,million,1.82
Population,2025,MLI,million,25.1621
Population,2025,MLT,million,0.5951
Population,2025,MMR,million,54.887800000000006
Population,2025,MNE,million,0.6142
Population,2025,MNG,million,3.5759000000000003
Population,2025,MNP,million,0.0431
Population,2025,MOZ,million,35.5932
Population,2025,MRT,million,5.316
Population,2025,MSR,million,0.0044
Population,2025,MTQ,million,0.3688
Population,2025,MUS,million,1.2579999999999998
Population,2025,MWI,million,22.176100000000005
Population,2025,MYS,million,35.9879
Population,2025,MYT,million,0.316
Population,2025,NAM,million,3.1099
Population,2025,NCL,million,0.2954999999999999
Population,2025,NER,million,27.8557
Population,2025,NFK,million,0.0018
Population,2025,NGA,million,237.3469
Population,2025,NIC,million,7.0094
Population,2025,NIU,million,0.0019
Population,2025,NLD,million,18.229299999999995
Population,2025,NOR,million,5.6446
Population,2025,NPL,million,29.65300000000001
Population,2025,NRU,million,0.0121
Population,2025,NZL,million,5.434899999999998
Population,2025,OMN,million,5.687499999999999
Population,2025,PAK,million,255.1121
Population,2025,PAN,million,4.5748
Population,2025,PCN,million,0.0
Population,2025,PER,million,34.58599999999999
Population,2025,PHL,million,116.745
Population,2025,PLW,million,0.0175
Population,2025,PNG,million,10.762399999999998
Population,2025,POL,million,36.41879999999999
Population,2025,PRI,million,3.1769000000000007
Population,2025,PRK,million,26.596999999999998
Population,2025,PRT,million,10.866
Population,2025,PRY,million,7.011299999999999
Population,2025,PSE,million,5.410200000000001
Population,2025,PYF,million,0.2825000000000001
Population,2025,QAT,million,2.6534
Population,2025,REU,million,0.9661
Population,2025,ROU,million,19.0815
Population,2025,RUS,million,143.0045
Population,2025,RWA,million,14.5615
Population,2025,SAU,million,35.4425
Population,2025,SDN,million,51.3618
Population,2025,SEN,million,18.9306
Population,2025,SGP,million,6.4788000000000014
Population,2025,SGS,million,0.0
Population,2025,SHN,million,0.0054
Population,2025,SJM,million,0.0026
Population,2025,SLB,million,0.8378000000000001
Population,2025,SLE,million,8.8279
Population,2025,SLV,million,6.368199999999998
Population,2025,SMR,million,0.0341
Population,2025,SOM,million,19.472
Population,2025,SPM,million,0.0059
Population,2025,SRB,million,8.273500000000002
Population,2025,SSD,million,12.407799999999998
Population,2025,STP,million,0.2400999999999999
Population,2025,SUR,million,0.6403000000000001
Population,2025,SVK,million,5.416500000000001
Population,2025,SVN,million,2.1373
Population,2025,SWE,million,10.636
Population,2025,SWZ,million,1.2536999999999996
Population,2025,SXM,million,0.0439
Population,2025,SYC,million,0.1196
Population,2025,SYR,million,25.8594
Population,2025,TCA,million,0.0469999999999999
Population,2025,TCD,million,21.046699999999998
Population,2025,TGO,million,9.733499999999998
Population,2025,THA,million,71.6366
Population,2025,TJK,million,10.804999999999998
Population,2025,TKL,million,0.0018
Population,2025,TKM,million,7.6328
Population,2025,TLS,million,1.4143000000000003
Population,2025,TON,million,0.1038
Population,2025,TTO,million,1.3709
Population,2025,TUN,million,12.3626
Population,2025,TUR,million,86.01819999999998
Population,2025,TUV,million,0.0093999999999999
Population,2025,TWN,million,23.8599
Population,2025,TZA,million,70.4292
Population,2025,UGA,million,51.34439999999999
Population,2025,UKR,million,31.100799999999992
Population,2025,UMI,million,0.0003
Population,2025,URY,million,3.3825000000000007
Population,2025,USA,million,338.2018999999999
Population,2025,UZB,million,37.07889999999999
Population,2025,VAT,million,0.0005
Population,2025,VCT,million,0.0999
Population,2025,VEN,million,28.476699999999997
Population,2025,VGB,million,0.0404
Population,2025,VIR,million,0.1038999999999999
Population,2025,VNM,million,101.6952
Population,2025,VUT,million,0.3352
Population,2025,WLF,million,0.0116
Population,2025,WSM,million,0.2195
Population,2025,World,million,8208.8956
Population,2025,YEM,million,41.72659999999999
Population,2025,ZAF,million,64.88040000000001
Population,2025,ZMB,million,21.866200000000003
Population,2025,ZWE,million,16.884200000000007
