variable,year,region,unit,value
GDP|PPP,2010,GNQ,billion USD_2010/yr,33.0016524
GDP|PPP,2010,GRC,billion USD_2010/yr,341.0376924
GDP|PPP,2010,GRD,billion USD_2010/yr,1.22914248
GDP|PPP,2010,GRL,billion USD_2010/yr,3.13802904
GDP|PPP,2010,GTM,billion USD_2010/yr,117.4762954
GDP|PPP,2010,GUF,billion USD_2010/yr,0.0
GDP|PPP,2010,GUM,billion USD_2010/yr,0.0
GDP|PPP,2010,GUY,billion USD_2010/yr,6.40749528
GDP|PPP,2010,HKG,billion USD_2010/yr,326.307539
GDP|PPP,2010,HMD,billion USD_2010/yr,0.0
GDP|PPP,2010,HND,billion USD_2010/yr,37.21209984
GDP|PPP,2010,HRV,billion USD_2010/yr,97.30473288
GDP|PPP,2010,HTI,billion USD_2010/yr,25.82090616
GDP|PPP,2010,HUN,billion USD_2010/yr,220.7085276
GDP|PPP,2010,IDN,billion USD_2010/yr,1796.488743
GDP|PPP,2010,IMN,billion USD_2010/yr,0.0
GDP|PPP,2010,IND,billion USD_2010/yr,5185.884743
GDP|PPP,2010,IOT,billion USD_2010/yr,0.0
GDP|PPP,2010,IRL,billion USD_2010/yr,225.5521476
GDP|PPP,2010,IRN,billion USD_2010/yr,940.5158486
GDP|PPP,2010,IRQ,billion USD_2010/yr,302.4076171
GDP|PPP,2010,ISL,billion USD_2010/yr,13.64882088
GDP|PPP,2010,ISR,billion USD_2010/yr,237.9684605
GDP|PPP,2010,ITA,billion USD_2010/yr,2287.545945
GDP|PPP,2010,JAM,billion USD_2010/yr,21.8731512
GDP|PPP,2010,JEY,billion USD_2010/yr,0.0
GDP|PPP,2010,JOR,billion USD_2010/yr,65.8864212
GDP|PPP,2010,JPN,billion USD_2010/yr,4411.584741
GDP|PPP,2010,KAZ,billion USD_2010/yr,366.0532387
GDP|PPP,2010,KEN,billion USD_2010/yr,144.415009
GDP|PPP,2010,KGZ,billion USD_2010/yr,21.97629984
GDP|PPP,2010,KHM,billion USD_2010/yr,44.36473944
GDP|PPP,2010,KIR,billion USD_2010/yr,0.18992448
GDP|PPP,2010,KNA,billion USD_2010/yr,0.96581328
GDP|PPP,2010,KOR,billion USD_2010/yr,1545.466886
GDP|PPP,2010,KWT,billion USD_2010/yr,151.9811527
GDP|PPP,2010,LAO,billion USD_2010/yr,25.82554512
GDP|PPP,2010,LBN,billion USD_2010/yr,72.26944824
GDP|PPP,2010,LBR,billion USD_2010/yr,5.14869984
GDP|PPP,2010,LBY,billion USD_2010/yr,113.0709206
GDP|PPP,2010,LCA,billion USD_2010/yr,2.93718936
GDP|PPP,2010,LIE,billion USD_2010/yr,0.0
GDP|PPP,2010,LKA,billion USD_2010/yr,169.2218021
GDP|PPP,2010,LSO,billion USD_2010/yr,4.36298736
GDP|PPP,2010,LTU,billion USD_2010/yr,64.36111296
GDP|PPP,2010,LUX,billion USD_2010/yr,51.79198728
GDP|PPP,2010,LVA,billion USD_2010/yr,39.83283936
GDP|PPP,2010,MAC,billion USD_2010/yr,57.80944608
GDP|PPP,2010,MAF,billion USD_2010/yr,0.0
GDP|PPP,2010,MAR,billion USD_2010/yr,195.4145527
GDP|PPP,2010,MCO,billion USD_2010/yr,0.0
GDP|PPP,2010,MDA,billion USD_2010/yr,22.76892528
GDP|PPP,2010,MDG,billion USD_2010/yr,30.00670344
GDP|PPP,2010,MDV,billion USD_2010/yr,4.95741096
GDP|PPP,2010,MEX,billion USD_2010/yr,1925.289741
GDP|PPP,2010,MHL,billion USD_2010/yr,0.18319344
GDP|PPP,2010,MKD,billion USD_2010/yr,24.86619
GDP|PPP,2010,MLI,billion USD_2010/yr,29.2377276
GDP|PPP,2010,MLT,billion USD_2010/yr,12.33363024
GDP|PPP,2010,MMR,billion USD_2010/yr,157.3545238
GDP|PPP,2010,MNE,billion USD_2010/yr,9.27491832
GDP|PPP,2010,MNG,billion USD_2010/yr,21.46228488
GDP|PPP,2010,MNP,billion USD_2010/yr,0.0
GDP|PPP,2010,MOZ,billion USD_2010/yr,23.2098084
GDP|PPP,2010,MRT,billion USD_2010/yr,15.66940632
GDP|PPP,2010,MSR,billion USD_2010/yr,0.0
GDP|PPP,2010,MTQ,billion USD_2010/yr,0.0
GDP|PPP,2010,MUS,billion USD_2010/yr,19.39831152
GDP|PPP,2010,MWI,billion USD_2010/yr,18.38601768
GDP|PPP,2010,MYS,billion USD_2010/yr,550.5682366
GDP|PPP,2010,MYT,billion USD_2010/yr,0.0
GDP|PPP,2010,NAM,billion USD_2010/yr,18.46042296
GDP|PPP,2010,NCL,billion USD_2010/yr,0.0
GDP|PPP,2010,NER,billion USD_2010/yr,18.23275008
GDP|PPP,2010,NFK,billion USD_2010/yr,0.0
GDP|PPP,2010,NGA,billion USD_2010/yr,736.2191429
GDP|PPP,2010,NIC,billion USD_2010/yr,26.74214904
GDP|PPP,2010,NIU,billion USD_2010/yr,0.0
GDP|PPP,2010,NLD,billion USD_2010/yr,787.4789232
