variable,year,region,unit,value
Land Cover|Cropland,2010,FJI,million ha,0.109056492547629
Land Cover|Cropland,2010,FRA,million ha,18.9449848154174
Land Cover|Cropland,2010,GAB,million ha,0.456155443115571
Land Cover|Cropland,2010,GBR,million ha,5.56383310314565
Land Cover|Cropland,2010,GEO,million ha,0.547138111822934
Land Cover|Cropland,2010,GHA,million ha,6.42417380706154
Land Cover|Cropland,2010,GIN,million ha,3.45267548669076
Land Cover|Cropland,2010,GMB,million ha,0.383002085537278
Land Cover|Cropland,2010,GNB,million ha,0.499681496313477
Land Cover|Cropland,2010,GRC,million ha,3.17585941319357
Land Cover|Cropland,2010,GRD,million ha,0.0031094739280008
Land Cover|Cropland,2010,GTM,million ha,2.39406531902721
Land Cover|Cropland,2010,GUY,million ha,0.38086765262587
Land Cover|Cropland,2010,HKG,million ha,0.0002480893865504
Land Cover|Cropland,2010,HND,million ha,1.47246643525637
Land Cover|Cropland,2010,HRV,million ha,0.999053779356427
Land Cover|Cropland,2010,HTI,million ha,1.26368250055465
Land Cover|Cropland,2010,HUN,million ha,4.59149873744692
Land Cover|Cropland,2010,IDN,million ha,38.5671221789527
Land Cover|Cropland,2010,IND,million ha,167.376397178327
Land Cover|Cropland,2010,IRL,million ha,0.402975197957309
Land Cover|Cropland,2010,IRN,million ha,16.7935189767541
Land Cover|Cropland,2010,IRQ,million ha,4.27845080062073
Land Cover|Cropland,2010,ISL,million ha,0.107535873670512
Land Cover|Cropland,2010,ISR,million ha,0.295861610706058
Land Cover|Cropland,2010,ITA,million ha,9.14691189790156
Land Cover|Cropland,2010,JAM,million ha,0.141574011011194
Land Cover|Cropland,2010,JOR,million ha,0.287416844028587
Land Cover|Cropland,2010,JPN,million ha,3.94312130595882
Land Cover|Cropland,2010,KAZ,million ha,28.9701235314398
Land Cover|Cropland,2010,KEN,million ha,6.02689026982386
Land Cover|Cropland,2010,KGZ,million ha,1.40293186541448
Land Cover|Cropland,2010,KHM,million ha,3.81174760703015
Land Cover|Cropland,2010,KOR,million ha,1.55443135943261
Land Cover|Cropland,2010,KWT,million ha,0.0120547264977121
Land Cover|Cropland,2010,LAO,million ha,1.64012471625433
Land Cover|Cropland,2010,LBN,million ha,0.22540201422283
Land Cover|Cropland,2010,LBR,million ha,0.783841386828676
Land Cover|Cropland,2010,LBY,million ha,1.86337598996211
Land Cover|Cropland,2010,LCA,million ha,0.0019156914490608
Land Cover|Cropland,2010,LKA,million ha,1.95335322430333
Land Cover|Cropland,2010,LSO,million ha,0.328667056069834
Land Cover|Cropland,2010,LTU,million ha,2.14701234655467
Land Cover|Cropland,2010,LUX,million ha,0.0621418596023142
Land Cover|Cropland,2010,LVA,million ha,1.16408614235814
Land Cover|Cropland,2010,MAC,million ha,1.06908226995537e-05
Land Cover|Cropland,2010,MAR,million ha,8.73445107106367
Land Cover|Cropland,2010,MDA,million ha,2.09022021658401
Land Cover|Cropland,2010,MDG,million ha,3.33305303747878
Land Cover|Cropland,2010,MEX,million ha,25.0021780050909
Land Cover|Cropland,2010,MKD,million ha,0.455114502247985
Land Cover|Cropland,2010,MLI,million ha,6.44493856731248
Land Cover|Cropland,2010,MLT,million ha,0.0026863369118256
Land Cover|Cropland,2010,MMR,million ha,11.9237363060637
Land Cover|Cropland,2010,MNE,million ha,0.126681815080572
Land Cover|Cropland,2010,MNG,million ha,1.30327016785483
Land Cover|Cropland,2010,MOZ,million ha,5.81654623552414
Land Cover|Cropland,2010,MRT,million ha,0.435530994997438
Land Cover|Cropland,2010,MWI,million ha,3.58593380021061
Land Cover|Cropland,2010,MYS,million ha,6.41878108386076
Land Cover|Cropland,2010,NAM,million ha,1.62493740587945
Land Cover|Cropland,2010,NER,million ha,14.8386120561555
Land Cover|Cropland,2010,NGA,million ha,42.6166770679972
Land Cover|Cropland,2010,NIC,million ha,1.82181086857954
Land Cover|Cropland,2010,NLD,million ha,0.945203690415529
Land Cover|Cropland,2010,NOR,million ha,0.733379631332717
Land Cover|Cropland,2010,NPL,million ha,2.41309694674424
Land Cover|Cropland,2010,NZL,million ha,0.516962728425869
Land Cover|Cropland,2010,OMN,million ha,0.0639062944858263
Land Cover|Cropland,2010,PAK,million ha,29.9605923344344
Land Cover|Cropland,2010,PAN,million ha,0.684682801157789
Land Cover|Cropland,2010,PER,million ha,6.05324062729878
Land Cover|Cropland,2010,PHL,million ha,8.84744053387193
Land Cover|Cropland,2010,PNG,million ha,0.971687564408911
Land Cover|Cropland,2010,POL,million ha,11.2027441178597
Land Cover|Cropland,2010,PRT,million ha,1.75844702206889
Land Cover|Cropland,2010,PRY,million ha,4.03150019182891
Land Cover|Cropland,2010,QAT,million ha,0.016318002117672
Land Cover|Cropland,2010,ROU,million ha,9.49959802555107
Land Cover|Cropland,2010,RUS,million ha,122.872484230651
Land Cover|Cropland,2010,RWA,million ha,1.45844728934073
Land Cover|Cropland,2010,SAU,million ha,3.34491867458693
Land Cover|Cropland,2010,SDN,million ha,17.8013859016247
Land Cover|Cropland,2010,SEN,million ha,3.64384462237696
Land Cover|Cropland,2010,SLB,million ha,0.0493631529890841
Land Cover|Cropland,2010,SLE,million ha,1.72507162419184
Land Cover|Cropland,2010,SLV,million ha,0.779061854190688
Land Cover|Cropland,2010,SRB,million ha,2.71868618105419
Land Cover|Cropland,2010,STP,million ha,0.0121185643082443
Land Cover|Cropland,2010,SUR,million ha,0.0557897208067383
Land Cover|Cropland,2010,SVK,million ha,1.37503479250845
Land Cover|Cropland,2010,SVN,million ha,0.228197147009485
Land Cover|Cropland,2010,SWE,million ha,2.4102576366986
Land Cover|Cropland,2010,SWZ,million ha,0.204368334323616
Land Cover|Cropland,2010,TCD,million ha,4.4773196509016
Land Cover|Cropland,2010,TGO,million ha,2.55904961907811
Land Cover|Cropland,2010,THA,million ha,21.5376760984402
Land Cover|Cropland,2010,TJK,million ha,0.925898330927938
Land Cover|Cropland,2010,TKM,million ha,2.05419819774013
Land Cover|Cropland,2010,TLS,million ha,0.165158862216326
Land Cover|Cropland,2010,TTO,million ha,0.0370435973463478
Land Cover|Cropland,2010,TUN,million ha,4.95406006050098
Land Cover|Cropland,2010,TUR,million ha,23.9296886112738
Land Cover|Cropland,2010,TZA,million ha,13.1611055198094
Land Cover|Cropland,2010,UGA,million ha,8.94127592521984
Land Cover|Cropland,2010,UKR,million ha,32.9749308235184
Land Cover|Cropland,2010,URY,million ha,2.00630856719509
Land Cover|Cropland,2010,USA,million ha,159.921359294717
Land Cover|Cropland,2010,UZB,million ha,4.35198157341655
Land Cover|Cropland,2010,VCT,million ha,0.0009748705498228
Land Cover|Cropland,2010,VNM,million ha,9.55969261694545
Land Cover|Cropland,2010,VUT,million ha,0.0770379815437737
Land Cover|Cropland,2010,World,million ha,1462.84767300738
Land Cover|Cropland,2010,ZAF,million ha,12.7949135577527
Land Cover|Cropland,2010,ZMB,million ha,3.4097533315329
Land Cover|Cropland,2010,ZWE,million ha,4.08722389864539
Land Cover|Cropland,2015,AFG,million ha,7.97254145816258
Land Cover|Cropland,2015,AGO,million ha,4.94173014945826
Land Cover|Cropland,2015,ALB,million ha,0.639605015303615
Land Cover|Cropland,2015,ARE,million ha,0.0757744343533591
Land Cover|Cropland,2015,ARG,million ha,40.9131558646193
Land Cover|Cropland,2015,ARM,million ha,0.508879030581876
Land Cover|Cropland,2015,ATG,million ha,0.0011086063195025
Land Cover|Cropland,2015,AUS,million ha,28.0409830924469
Land Cover|Cropland,2015,AUT,million ha,1.39700911881276
Land Cover|Cropland,2015,AZE,million ha,2.19555965892348
Land Cover|Cropland,2015,BDI,million ha,1.43726519297918
Land Cover|Cropland,2015,BEL,million ha,0.878418187621309
Land Cover|Cropland,2015,BEN,million ha,3.33870690475327
Land Cover|Cropland,2015,BFA,million ha,6.06803567327604
Land Cover|Cropland,2015,BGD,million ha,8.57637345824418
Land Cover|Cropland,2015,BGR,million ha,3.60332876997088
Land Cover|Cropland,2015,BHR,million ha,0.001032983430984
Land Cover|Cropland,2015,BHS,million ha,0.0037496975685773
Land Cover|Cropland,2015,BIH,million ha,1.09572167739679
Land Cover|Cropland,2015,BLR,million ha,5.76117699326888
Land Cover|Cropland,2015,BLZ,million ha,0.120467779034317
Land Cover|Cropland,2015,BOL,million ha,4.73462201449836
Land Cover|Cropland,2015,BRA,million ha,53.6385603871751
Land Cover|Cropland,2015,BRB,million ha,0.0026841366668054
Land Cover|Cropland,2015,BTN,million ha,0.143243797737977
Land Cover|Cropland,2015,BWA,million ha,0.283692742131583
Land Cover|Cropland,2015,CAF,million ha,1.82116549869832
Land Cover|Cropland,2015,CAN,million ha,37.9315474681018
Land Cover|Cropland,2015,CHE,million ha,0.432305482183716
Land Cover|Cropland,2015,CHL,million ha,1.74925620979971
Land Cover|Cropland,2015,CHN,million ha,132.721129403246
Land Cover|Cropland,2015,CIV,million ha,8.54407494118535
Land Cover|Cropland,2015,CMR,million ha,7.47515741818127
Land Cover|Cropland,2015,COD,million ha,12.9588794896406
Land Cover|Cropland,2015,COG,million ha,0.682255814052989
Land Cover|Cropland,2015,COL,million ha,3.9128946860257
Land Cover|Cropland,2015,COM,million ha,0.0430584562244686
Land Cover|Cropland,2015,CRI,million ha,0.530364472945297
Land Cover|Cropland,2015,CYP,million ha,0.0846526523237904
Land Cover|Cropland,2015,CZE,million ha,2.58113265797736
Land Cover|Cropland,2015,DEU,million ha,11.7789225252554
Land Cover|Cropland,2015,DJI,million ha,0.0026467484977372
Land Cover|Cropland,2015,DNK,million ha,1.99478962385324
Land Cover|Cropland,2015,DOM,million ha,1.1294851850266
Land Cover|Cropland,2015,DZA,million ha,8.22501142373059
Land Cover|Cropland,2015,ECU,million ha,2.46592333389819
Land Cover|Cropland,2015,EGY,million ha,3.66321435264678
Land Cover|Cropland,2015,ESP,million ha,16.7644365273266
Land Cover|Cropland,2015,EST,million ha,0.654102647236524
Land Cover|Cropland,2015,ETH,million ha,17.0977614263417
Land Cover|Cropland,2015,FIN,million ha,2.15295065159646
Land Cover|Cropland,2015,FJI,million ha,0.106132482578481
Land Cover|Cropland,2015,FRA,million ha,18.7806018617746
Land Cover|Cropland,2015,GAB,million ha,0.456950886343128
Land Cover|Cropland,2015,GBR,million ha,5.61755900808573
Land Cover|Cropland,2015,GEO,million ha,0.508683327422665
Land Cover|Cropland,2015,GHA,million ha,6.88386799878689
Land Cover|Cropland,2015,GIN,million ha,3.61500494180735
Land Cover|Cropland,2015,GMB,million ha,0.37998471940338
Land Cover|Cropland,2015,GNB,million ha,0.501378212406158
Land Cover|Cropland,2015,GRC,million ha,2.97945866615058
Land Cover|Cropland,2015,GRD,million ha,0.0027688857152808
Land Cover|Cropland,2015,GTM,million ha,2.51329765457977
Land Cover|Cropland,2015,GUY,million ha,0.381769529488894
Land Cover|Cropland,2015,HKG,million ha,0.0003011712791067
Land Cover|Cropland,2015,HND,million ha,1.51896338149263
Land Cover|Cropland,2015,HRV,million ha,0.989994536979284
Land Cover|Cropland,2015,HTI,million ha,1.18337744251291
Land Cover|Cropland,2015,HUN,million ha,4.39951998137619
Land Cover|Cropland,2015,IDN,million ha,41.0933402065225
Land Cover|Cropland,2015,IND,million ha,166.827800909329
Land Cover|Cropland,2015,IRL,million ha,0.404945313422835
Land Cover|Cropland,2015,IRN,million ha,17.1181181211761
Land Cover|Cropland,2015,IRQ,million ha,4.87214310233576
Land Cover|Cropland,2015,ISL,million ha,0.10666220458596
Land Cover|Cropland,2015,ISR,million ha,0.333134599605246
Land Cover|Cropland,2015,ITA,million ha,9.03110858745519
Land Cover|Cropland,2015,JAM,million ha,0.139922437642066
Land Cover|Cropland,2015,JOR,million ha,0.304412741151519
Land Cover|Cropland,2015,JPN,million ha,3.85257505671414
Land Cover|Cropland,2015,KAZ,million ha,29.4146742767726
Land Cover|Cropland,2015,KEN,million ha,6.22819606436905
Land Cover|Cropland,2015,KGZ,million ha,1.41119023012028
Land Cover|Cropland,2015,KHM,million ha,4.11807750639598
Land Cover|Cropland,2015,KOR,million ha,1.48717635693222
Land Cover|Cropland,2015,KWT,million ha,0.0115542250669284
Land Cover|Cropland,2015,LAO,million ha,1.57417439795196
Land Cover|Cropland,2015,LBN,million ha,0.240891678888464
Land Cover|Cropland,2015,LBR,million ha,0.819172711935467
Land Cover|Cropland,2015,LBY,million ha,1.8661092637841
Land Cover|Cropland,2015,LCA,million ha,0.0019588781805799
Land Cover|Cropland,2015,LKA,million ha,2.01678763795444
Land Cover|Cropland,2015,LSO,million ha,0.374299980984457
Land Cover|Cropland,2015,LTU,million ha,2.2104428155759
Land Cover|Cropland,2015,LUX,million ha,0.0622017895933594
Land Cover|Cropland,2015,LVA,million ha,1.24047229618412
Land Cover|Cropland,2015,MAC,million ha,1.02051405476998e-05
Land Cover|Cropland,2015,MAR,million ha,8.91388504126864
Land Cover|Cropland,2015,MDA,million ha,2.00845089396652
Land Cover|Cropland,2015,MDG,million ha,3.33299864473323
Land Cover|Cropland,2015,MEX,million ha,23.6901387769339
Land Cover|Cropland,2015,MKD,million ha,0.457339122214364
Land Cover|Cropland,2015,MLI,million ha,7.39188313057882
Land Cover|Cropland,2015,MLT,million ha,0.0025306521033956
Land Cover|Cropland,2015,MMR,million ha,12.0605123666874
Land Cover|Cropland,2015,MNE,million ha,0.125120882676139
Land Cover|Cropland,2015,MNG,million ha,1.35737584327727
Land Cover|Cropland,2015,MOZ,million ha,5.83262586384117
Land Cover|Cropland,2015,MRT,million ha,0.43709068504707
Land Cover|Cropland,2015,MWI,million ha,3.82331266200548
Land Cover|Cropland,2015,MYS,million ha,6.97407827794328
Land Cover|Cropland,2015,NAM,million ha,1.64154672409183
Land Cover|Cropland,2015,NER,million ha,16.1192151217883
Land Cover|Cropland,2015,NGA,million ha,43.148955956237
Land Cover|Cropland,2015,NIC,million ha,1.79734564403524
Land Cover|Cropland,2015,NLD,million ha,0.938123471869524
Land Cover|Cropland,2015,NOR,million ha,0.724494053764356
Land Cover|Cropland,2015,NPL,million ha,2.4091851340952
Land Cover|Cropland,2015,NZL,million ha,0.527452641025824
Land Cover|Cropland,2015,OMN,million ha,0.0779941655087613
Land Cover|Cropland,2015,PAK,million ha,30.8247027364535
Land Cover|Cropland,2015,PAN,million ha,0.656724688217108
Land Cover|Cropland,2015,PER,million ha,5.83577746911793
Land Cover|Cropland,2015,PHL,million ha,9.04556635921823
Land Cover|Cropland,2015,PNG,million ha,1.03448951224031
Land Cover|Cropland,2015,POL,million ha,11.2366935877487
Land Cover|Cropland,2015,PRT,million ha,1.72045584740615
Land Cover|Cropland,2015,PRY,million ha,4.3711650052739
Land Cover|Cropland,2015,QAT,million ha,0.0180599915643822
Land Cover|Cropland,2015,ROU,million ha,9.18563295871145
Land Cover|Cropland,2015,RUS,million ha,122.872838815165
Land Cover|Cropland,2015,RWA,million ha,1.51753817481152
Land Cover|Cropland,2015,SAU,million ha,3.43591428381049
Land Cover|Cropland,2015,SDN,million ha,19.484473377509
Land Cover|Cropland,2015,SEN,million ha,3.66375066314416
Land Cover|Cropland,2015,SLB,million ha,0.0530183770592523
Land Cover|Cropland,2015,SLE,million ha,1.73748491484366
Land Cover|Cropland,2015,SLV,million ha,0.784328383734052
Land Cover|Cropland,2015,SRB,million ha,2.7054489116784
Land Cover|Cropland,2015,STP,million ha,0.0141375462592573
Land Cover|Cropland,2015,SUR,million ha,0.0581663281501277
Land Cover|Cropland,2015,SVK,million ha,1.34765130633901
Land Cover|Cropland,2015,SVN,million ha,0.228311867805539
Land Cover|Cropland,2015,SWE,million ha,2.3810383469843
Land Cover|Cropland,2015,SWZ,million ha,0.204353014714722
Land Cover|Cropland,2015,TCD,million ha,5.02709425738288
Land Cover|Cropland,2015,TGO,million ha,2.64236190785115
Land Cover|Cropland,2015,THA,million ha,21.5394414809431
Land Cover|Cropland,2015,TJK,million ha,0.993306027204481
Land Cover|Cropland,2015,TKM,million ha,2.05502555923752
Land Cover|Cropland,2015,TLS,million ha,0.168056662812939
Land Cover|Cropland,2015,TTO,million ha,0.0370455097560556
Land Cover|Cropland,2015,TUN,million ha,4.86386231571932
Land Cover|Cropland,2015,TUR,million ha,23.4260441098049
Land Cover|Cropland,2015,TZA,million ha,13.8983248623523
Land Cover|Cropland,2015,UGA,million ha,9.039106769665
Land Cover|Cropland,2015,UKR,million ha,33.1075876244123
Land Cover|Cropland,2015,URY,million ha,2.08301675972786
Land Cover|Cropland,2015,USA,million ha,159.930051321346
Land Cover|Cropland,2015,UZB,million ha,4.30414675254127
Land Cover|Cropland,2015,VCT,million ha,0.0009762919924534
Land Cover|Cropland,2015,VNM,million ha,10.220279490672
Land Cover|Cropland,2015,VUT,million ha,0.0781622719492258
Land Cover|Cropland,2015,World,million ha,1493.60880679607
Land Cover|Cropland,2015,ZAF,million ha,12.5299591298741
Land Cover|Cropland,2015,ZMB,million ha,3.61660088829117
Land Cover|Cropland,2015,ZWE,million ha,4.08726437419264
Land Cover|Cropland,2020,AFG,million ha,8.04309928759633
Land Cover|Cropland,2020,AGO,million ha,5.55330488723791
Land Cover|Cropland,2020,ALB,million ha,0.635106564442048
Land Cover|Cropland,2020,ARE,million ha,0.0695717902883648
Land Cover|Cropland,2020,ARG,million ha,42.9429363520507
Land Cover|Cropland,2020,ARM,million ha,0.510301445206877
Land Cover|Cropland,2020,ATG,million ha,0.0011143004806371
Land Cover|Cropland,2020,AUS,million ha,30.5161847755635
Land Cover|Cropland,2020,AUT,million ha,1.37848111476412
Land Cover|Cropland,2020,AZE,million ha,2.30906187151835
Land Cover|Cropland,2020,BDI,million ha,1.55139613812256
Land Cover|Cropland,2020,BEL,million ha,0.892931684575782
Land Cover|Cropland,2020,BEN,million ha,3.48664836545138
Land Cover|Cropland,2020,BFA,million ha,6.76064899931745
Land Cover|Cropland,2020,BGD,million ha,8.88411298373386
Land Cover|Cropland,2020,BGR,million ha,3.73405058680804
Land Cover|Cropland,2020,BHR,million ha,0.0009203080040524
Land Cover|Cropland,2020,BHS,million ha,0.0039281786506832
Land Cover|Cropland,2020,BIH,million ha,1.10181882758031
Land Cover|Cropland,2020,BLR,million ha,5.81310017159083
Land Cover|Cropland,2020,BLZ,million ha,0.129729201222679
Land Cover|Cropland,2020,BOL,million ha,5.01568782916744
Land Cover|Cropland,2020,BRA,million ha,59.9395856356176
Land Cover|Cropland,2020,BRB,million ha,0.0020450563974888
Land Cover|Cropland,2020,BTN,million ha,0.136886202519226
Land Cover|Cropland,2020,BWA,million ha,0.28632678826565
Land Cover|Cropland,2020,CAF,million ha,1.82809117767688
Land Cover|Cropland,2020,CAN,million ha,38.1977561758201
Land Cover|Cropland,2020,CHE,million ha,0.429685679744751
Land Cover|Cropland,2020,CHL,million ha,1.78320942017401
Land Cover|Cropland,2020,CHN,million ha,132.848630156518
Land Cover|Cropland,2020,CIV,million ha,9.84989405185367
Land Cover|Cropland,2020,CMR,million ha,7.50981966773823
Land Cover|Cropland,2020,COD,million ha,15.6413396891902
Land Cover|Cropland,2020,COG,million ha,0.721488140407912
Land Cover|Cropland,2020,COL,million ha,4.49891890651468
Land Cover|Cropland,2020,COM,million ha,0.0430841254380712
Land Cover|Cropland,2020,CRI,million ha,0.550784542501708
Land Cover|Cropland,2020,CYP,million ha,0.0892401346700322
Land Cover|Cropland,2020,CZE,million ha,2.55473200902959
Land Cover|Cropland,2020,DEU,million ha,11.6886160808746
Land Cover|Cropland,2020,DJI,million ha,0.0032987749298288
Land Cover|Cropland,2020,DNK,million ha,1.98845899739875
Land Cover|Cropland,2020,DOM,million ha,1.14071231595172
Land Cover|Cropland,2020,DZA,million ha,8.27039870692587
Land Cover|Cropland,2020,ECU,million ha,2.41964363179463
Land Cover|Cropland,2020,EGY,million ha,3.80417780372102
Land Cover|Cropland,2020,ESP,million ha,16.647376599663
Land Cover|Cropland,2020,EST,million ha,0.67599276133493
Land Cover|Cropland,2020,ETH,million ha,18.4907327620108
Land Cover|Cropland,2020,FIN,million ha,2.14854555842428
Land Cover|Cropland,2020,FJI,million ha,0.103208471923651
Land Cover|Cropland,2020,FRA,million ha,18.6162188839229
Land Cover|Cropland,2020,GAB,million ha,0.457746345600203
Land Cover|Cropland,2020,GBR,million ha,5.67128492084354
Land Cover|Cropland,2020,GEO,million ha,0.4702285333284
Land Cover|Cropland,2020,GHA,million ha,7.34356219845776
Land Cover|Cropland,2020,GIN,million ha,3.77733444045914
Land Cover|Cropland,2020,GMB,million ha,0.37696735751552
Land Cover|Cropland,2020,GNB,million ha,0.503074924768183
Land Cover|Cropland,2020,GRC,million ha,2.7830579009043
Land Cover|Cropland,2020,GRD,million ha,0.0024282977668154
Land Cover|Cropland,2020,GTM,million ha,2.63253000959397
Land Cover|Cropland,2020,GUY,million ha,0.382671367894666
Land Cover|Cropland,2020,HKG,million ha,0.0003542531670618
Land Cover|Cropland,2020,HND,million ha,1.56546030105846
Land Cover|Cropland,2020,HRV,million ha,0.980935300238934
Land Cover|Cropland,2020,HTI,million ha,1.10307237880766
Land Cover|Cropland,2020,HUN,million ha,4.20754125770476
Land Cover|Cropland,2020,IDN,million ha,43.6195581349139
Land Cover|Cropland,2020,IND,million ha,166.279204903838
Land Cover|Cropland,2020,IRL,million ha,0.40691543512685
Land Cover|Cropland,2020,IRN,million ha,17.4427171711156
Land Cover|Cropland,2020,IRQ,million ha,5.46583541830045
Land Cover|Cropland,2020,ISL,million ha,0.105788537297849
Land Cover|Cropland,2020,ISR,million ha,0.370407574869822
Land Cover|Cropland,2020,ITA,million ha,8.91530539886524
Land Cover|Cropland,2020,JAM,million ha,0.138270864254588
Land Cover|Cropland,2020,JOR,million ha,0.321408642812563
Land Cover|Cropland,2020,JPN,million ha,3.76202883709212
Land Cover|Cropland,2020,KAZ,million ha,29.8592249598133
Land Cover|Cropland,2020,KEN,million ha,6.42950186240803
Land Cover|Cropland,2020,KGZ,million ha,1.4194485797325
Land Cover|Cropland,2020,KHM,million ha,4.42440739148551
Land Cover|Cropland,2020,KOR,million ha,1.41992131966817
Land Cover|Cropland,2020,KWT,million ha,0.0110537283857528
Land Cover|Cropland,2020,LAO,million ha,1.50822403211554
Land Cover|Cropland,2020,LBN,million ha,0.256381344128927
Land Cover|Cropland,2020,LBR,million ha,0.854504038541025
Land Cover|Cropland,2020,LBY,million ha,1.86884250534534
Land Cover|Cropland,2020,LCA,million ha,0.0020020648838081
Land Cover|Cropland,2020,LKA,million ha,2.08022202348383
Land Cover|Cropland,2020,LSO,million ha,0.419932911138602
Land Cover|Cropland,2020,LTU,million ha,2.2738732750158
Land Cover|Cropland,2020,LUX,million ha,0.0622617204157168
Land Cover|Cropland,2020,LVA,million ha,1.31685844992276
Land Cover|Cropland,2020,MAC,million ha,9.71945974860588e-06
Land Cover|Cropland,2020,MAR,million ha,9.09331902020627
Land Cover|Cropland,2020,MDA,million ha,1.92668157376882
Land Cover|Cropland,2020,MDG,million ha,3.33294426717973
Land Cover|Cropland,2020,MEX,million ha,22.3780996212848
Land Cover|Cropland,2020,MKD,million ha,0.459563763520437
Land Cover|Cropland,2020,MLI,million ha,8.33882766872558
Land Cover|Cropland,2020,MLT,million ha,0.0023749676934656
Land Cover|Cropland,2020,MMR,million ha,12.1972886281577
Land Cover|Cropland,2020,MNE,million ha,0.123559951886492
Land Cover|Cropland,2020,MNG,million ha,1.41148149519943
Land Cover|Cropland,2020,MOZ,million ha,5.8487054627996
Land Cover|Cropland,2020,MRT,million ha,0.438650342810392
Land Cover|Cropland,2020,MWI,million ha,4.06069151386808
Land Cover|Cropland,2020,MYS,million ha,7.52937549097333
Land Cover|Cropland,2020,NAM,million ha,1.65815607070233
Land Cover|Cropland,2020,NER,million ha,17.39981811998
Land Cover|Cropland,2020,NGA,million ha,43.6812347629466
Land Cover|Cropland,2020,NIC,million ha,1.77288039532552
Land Cover|Cropland,2020,NLD,million ha,0.931043246649012
Land Cover|Cropland,2020,NOR,million ha,0.715608490159595
Land Cover|Cropland,2020,NPL,million ha,2.40527332171435
Land Cover|Cropland,2020,NZL,million ha,0.537942558503284
Land Cover|Cropland,2020,OMN,million ha,0.0920820609292966
Land Cover|Cropland,2020,PAK,million ha,31.6888131326786
Land Cover|Cropland,2020,PAN,million ha,0.628766587316476
Land Cover|Cropland,2020,PER,million ha,5.61831448227055
Land Cover|Cropland,2020,PHL,million ha,9.24369218868296
Land Cover|Cropland,2020,PNG,million ha,1.09729151253044
Land Cover|Cropland,2020,POL,million ha,11.2706429985497
Land Cover|Cropland,2020,PRT,million ha,1.6824646701601
Land Cover|Cropland,2020,PRY,million ha,4.71082979195356
Land Cover|Cropland,2020,QAT,million ha,0.0198019778647924
Land Cover|Cropland,2020,ROU,million ha,8.87166787950975
Land Cover|Cropland,2020,RUS,million ha,122.87319235819
Land Cover|Cropland,2020,RWA,million ha,1.57662906960633
Land Cover|Cropland,2020,SAU,million ha,3.52690979503335
Land Cover|Cropland,2020,SDN,million ha,21.1675607809939
Land Cover|Cropland,2020,SEN,million ha,3.68365672389025
Land Cover|Cropland,2020,SLB,million ha,0.056673601356012
Land Cover|Cropland,2020,SLE,million ha,1.74989820848271
Land Cover|Cropland,2020,SLV,million ha,0.789594914753196
Land Cover|Cropland,2020,SRB,million ha,2.69221166865197
Land Cover|Cropland,2020,STP,million ha,0.0161565296689135
Land Cover|Cropland,2020,SUR,million ha,0.0605429106807614
Land Cover|Cropland,2020,SVK,million ha,1.32026783006496
Land Cover|Cropland,2020,SVN,million ha,0.228426589840936
Land Cover|Cropland,2020,SWE,million ha,2.3518189609572
Land Cover|Cropland,2020,SWZ,million ha,0.204337694527464
Land Cover|Cropland,2020,TCD,million ha,5.57686884704112
Land Cover|Cropland,2020,TGO,million ha,2.72567419513238
Land Cover|Cropland,2020,THA,million ha,21.5412069090102
Land Cover|Cropland,2020,TJK,million ha,1.06071374603702
Land Cover|Cropland,2020,TKM,million ha,2.05585290211681
Land Cover|Cropland,2020,TLS,million ha,0.170954468902151
Land Cover|Cropland,2020,TTO,million ha,0.0370474242876903
Land Cover|Cropland,2020,TUN,million ha,4.77366453826508
Land Cover|Cropland,2020,TUR,million ha,22.9223997449895
Land Cover|Cropland,2020,TZA,million ha,14.6355442177468
Land Cover|Cropland,2020,UGA,million ha,9.13693761167856
Land Cover|Cropland,2020,UKR,million ha,33.2402443798056
Land Cover|Cropland,2020,URY,million ha,2.1597249617703
Land Cover|Cropland,2020,USA,million ha,159.938743379985
Land Cover|Cropland,2020,UZB,million ha,4.2563119274067
Land Cover|Cropland,2020,VCT,million ha,0.0009777135256659
Land Cover|Cropland,2020,VNM,million ha,10.8808663001292
Land Cover|Cropland,2020,VUT,million ha,0.079286567635271
Land Cover|Cropland,2020,World,million ha,1524.36993876687
Land Cover|Cropland,2020,ZAF,million ha,12.2650047940249
Land Cover|Cropland,2020,ZMB,million ha,3.82344843322656
Land Cover|Cropland,2020,ZWE,million ha,4.08730484608784
